Module 001 Port2 FD-H20 Instantaneous flow rate,Module 001 Port3 FD-H32 Instantaneous flow rate,Module 002 Port1 FD-H20 Instantaneous flow rate,Module 003 Port3 FD-H32 Instantaneous flow rate
78,238,86,0
78,238,85,0
78,239,86,0
77,235,86,0
76,236,85,0
76,236,85,0
76,235,85,0
75,235,85,0
75,235,85,0
74,234,85,0
74,236,84,0
75,234,85,0
75,233,85,0
75,234,85,0
75,233,85,0
76,231,85,0
75,231,85,0
74,232,84,0
74,235,85,136
73,235,85,847
73,235,85,1269
74,233,85,1555
73,233,85,1763
73,233,85,1952
73,234,84,2060
74,233,84,2140
73,233,84,2195
73,234,84,2239
73,232,85,2248
73,235,85,2249
74,239,86,2268
75,241,87,1989
75,243,87,1347
75,241,86,915
75,243,87,666
75,241,87,457
76,244,87,332
77,242,88,256
77,242,88,173
76,244,87,124
77,241,88,0
76,238,87,0
76,237,86,0
76,237,86,0
77,239,86,0
76,239,86,0
76,237,86,0
77,235,86,0
76,237,86,0
76,239,86,0
76,238,86,0
75,236,87,0
75,237,87,0
76,234,87,0
75,234,86,0
75,234,87,0
75,235,87,0
75,236,87,0
75,238,86,0
75,240,86,0
75,237,85,398
74,238,85,926
74,239,84,1380
74,238,84,1628
73,236,84,1857
73,234,84,1990
72,234,84,2096
73,232,84,2195
73,231,83,2232
73,232,84,2282
73,233,83,2309
73,232,84,2332
73,234,84,2346
73,232,84,1702
73,232,85,1233
73,233,85,894
74,233,86,605
74,232,86,436
73,235,85,293
74,237,86,224
75,238,86,151
76,238,86,109
76,237,86,0
76,240,86,0
76,242,86,0
76,240,86,0
77,241,87,0
77,241,86,0
76,240,85,0
76,239,85,0
76,237,85,0
75,237,84,0
75,237,85,0
74,236,85,0
75,235,85,0
75,233,84,0
75,232,84,0
74,232,85,0
73,230,84,0
73,230,82,0
72,231,82,0
71,233,83,0
71,232,83,648
71,232,83,1141
71,231,82,1544
71,230,83,1771
71,231,83,1970
72,231,84,2078
72,230,83,2141
71,228,82,2205
70,228,83,2239
69,224,82,2264
69,222,81,2267
68,220,81,2299
68,223,81,1670
68,224,81,1207
69,225,82,931
69,229,82,630
70,230,82,455
70,228,82,309
70,229,82,209
70,227,82,151
70,226,81,102
69,226,81,0
70,226,81,0
69,226,81,0
70,225,82,0
70,224,82,0
71,225,82,0
71,227,83,0
71,228,83,0
72,230,84,0
73,229,84,0
73,231,83,0
74,235,84,0
74,234,84,0
74,234,84,0
75,236,85,0
75,234,85,0
75,236,85,0
75,241,85,0
76,242,85,0
75,240,85,675
76,239,85,1070
76,238,85,1430
75,237,86,1737
75,238,86,1905
75,237,85,2050
76,235,86,2125
75,237,86,2200
75,237,85,2232
75,237,85,2254
75,234,85,2278
75,237,85,2278
75,236,85,2264
75,236,85,1547
75,238,85,1123
76,239,87,762
77,241,87,551
77,241,88,398
77,243,88,289
77,243,88,210
77,243,88,145
77,244,88,106
77,245,87,0
77,244,88,0
76,240,88,0
77,240,88,0
77,242,88,0
77,243,87,0
78,240,87,0
78,242,88,0
78,241,87,0
78,241,88,0
78,242,88,0
78,243,88,0
77,242,88,0
77,245,87,0
78,246,88,0
77,243,89,0
77,243,89,0
77,244,89,0
77,243,89,0
78,242,89,0
78,240,89,566
78,244,90,1055
79,242,89,1419
78,245,90,1712
78,244,90,1887
79,245,89,2022
79,244,90,2119
79,246,89,2194
79,244,89,2230
79,244,89,2262
79,243,88,2270
79,243,88,2277
78,242,87,2014
78,242,87,1555
78,239,87,1120
77,236,87,756
77,235,87,543
77,238,86,367
76,241,86,267
76,238,85,181
75,237,86,131
76,240,85,0
76,242,85,0
76,241,86,0
76,240,87,0
76,243,87,0
76,241,87,0
77,244,87,0
77,243,87,0
77,241,88,0
77,242,88,0
77,245,88,0
78,244,87,0
78,243,88,0
78,243,88,0
79,245,88,0
78,241,88,0
77,240,88,0
77,242,88,0
76,238,88,0
76,239,88,0
77,239,88,409
77,241,89,858
77,240,89,1346
77,241,89,1625
77,240,89,1882
77,240,89,2028
77,240,88,2149
77,239,88,2216
77,238,88,2253
77,238,89,2304
77,239,89,2319
77,240,89,2343
77,240,88,2205
77,239,88,1697
78,242,88,1149
78,242,88,828
78,244,88,594
78,243,88,400
78,241,87,289
78,239,88,195
78,239,87,132
78,239,88,102
78,237,89,0
79,238,88,0
78,241,88,0
78,242,88,0
77,242,87,0
78,239,87,0
77,238,88,0
77,240,88,0
77,239,88,0
77,241,89,0
78,243,89,0
78,243,89,0
77,245,89,0
78,246,90,0
78,244,90,0
78,243,90,0
78,245,90,0
78,246,90,0
78,247,90,0
78,246,90,281
78,246,89,901
79,246,89,1275
79,246,91,1576
80,244,90,1774
80,245,89,1938
81,246,90,2028
81,248,90,2116
83,251,92,2176
83,254,92,2238
83,254,92,2278
84,253,93,2304
84,257,92,2356
84,258,92,2378
84,254,91,1733
84,253,91,1172
84,253,91,847
84,252,92,576
84,249,91,418
84,249,91,303
84,253,92,218
85,253,93,147
88,258,95,105
89,265,96,0
92,270,97,0
93,271,98,0
94,273,98,0
95,275,98,0
77,521,98,0
67,709,98,0
58,851,99,0
53,930,98,0
49,1002,97,0
47,1034,97,0
45,1072,96,0
44,1096,96,0
43,1117,96,0
42,1130,96,0
42,1137,96,0
41,1142,96,0
40,1156,97,0
40,1157,97,0
40,1155,96,417
40,1154,96,985
39,1149,96,1305
39,1150,96,1538
39,1150,95,1739
40,1152,95,1869
40,1154,94,1935
39,1158,94,2005
39,1152,94,2098
40,1157,94,2140
39,1154,94,2197
39,1160,94,2224
38,1154,95,2262
38,1152,95,1886
38,1157,95,1364
38,1154,95,929
38,1156,96,674
38,1161,96,457
38,1167,97,351
38,1162,96,236
39,1162,96,171
38,1166,96,124
39,1166,96,0
39,1161,95,0
38,1166,95,0
39,1170,96,0
39,1172,96,0
39,1175,97,0
39,1168,97,0
39,1167,97,0
38,1166,97,0
38,1163,98,0
36,1168,97,0
37,1169,97,0
37,1164,96,0
37,1161,96,0
37,1172,96,0
38,1172,96,0
38,1161,96,0
38,1171,96,0
39,1175,96,0
39,1168,96,588
39,1159,96,1111
39,1154,96,1367
39,1161,96,1596
40,1169,95,1795
39,1165,96,1960
39,1164,97,2048
39,1162,96,2122
40,1160,96,2172
39,1152,93,2196
36,1135,92,2238
33,1109,90,2266
32,1093,88,2300
31,1081,87,1942
30,1065,86,1311
29,1050,85,1010
28,1036,84,686
27,1027,84,496
26,1022,83,335
26,1011,83,241
26,1008,83,163
26,1003,83,116
26,1001,83,0
25,1000,82,0
25,1006,81,0
25,1001,81,0
25,997,81,0
24,995,82,0
24,991,81,0
24,989,81,0
24,989,82,0
24,988,82,0
24,987,81,0
24,984,81,0
25,992,80,0
25,995,80,0
25,992,81,0
24,992,81,0
24,990,81,0
25,999,81,0
25,999,81,0
25,997,81,464
24,993,81,1044
25,991,81,1380
25,994,81,1639
25,1001,81,1829
24,992,82,1992
25,989,81,2086
25,999,81,2156
25,1000,81,2222
25,995,81,2265
24,989,81,2299
24,986,81,2313
24,984,81,2319
24,982,80,2055
24,982,81,1472
24,981,81,996
24,983,80,719
23,977,80,517
24,972,80,373
24,972,79,250
24,966,80,181
24,968,79,131
24,966,79,0
24,968,79,0
24,968,79,0
24,973,79,0
24,973,79,0
24,973,79,0
23,970,79,0
23,966,79,0
24,967,79,0
24,968,79,0
24,973,78,0
26,1001,82,0
29,1028,84,0
30,1038,87,0
31,1055,88,0
32,1076,89,0
32,1086,89,0
33,1086,90,0
33,1083,90,0
33,1091,90,0
34,1096,90,552
34,1103,90,1025
34,1102,90,1426
34,1099,90,1612
34,1101,91,1830
34,1096,92,1959
34,1102,91,2079
34,1100,91,2144
34,1096,91,2215
34,1096,91,2261
34,1097,90,2303
33,1097,91,2319
32,1098,91,2194
32,1100,91,1588
31,1105,91,1076
32,1102,92,780
31,1104,91,561
31,1099,92,404
31,1094,91,272
31,1093,91,182
31,1099,92,132
31,1098,92,0
31,1097,92,0
31,1098,93,0
31,1103,93,0
31,1108,93,0
30,1107,93,0
29,1101,93,0
29,1106,92,0
29,1109,92,0
29,1104,91,0
30,1105,92,0
30,1108,92,0
31,1110,93,0
31,1116,93,0
32,1114,93,0
32,1118,93,0
32,1117,93,0
32,1115,93,0
33,1113,93,0
33,1118,92,598
33,1122,93,1084
33,1126,93,1375
33,1126,93,1629
33,1122,93,1780
33,1124,93,1868
33,1122,93,1961
33,1120,93,2026
33,1118,93,2083
33,1121,94,2108
34,1118,93,2135
34,1125,93,2157
34,1124,94,2182
34,1120,93,1794
33,1108,92,1218
32,1096,90,827
31,1085,90,599
30,1084,90,435
30,1073,89,315
29,1076,89,214
29,1070,88,155
29,1064,88,105
29,1071,88,0
28,1068,88,0
28,1064,88,0
28,1060,87,0
28,1064,88,0
28,1056,87,0
28,1058,89,0
28,1058,88,0
28,1060,88,0
29,1063,88,0
29,1058,87,0
29,1056,87,0
29,1057,86,0
29,1058,86,0
30,1056,86,0
30,1056,86,0
30,1055,86,0
30,1054,86,0
30,1060,86,0
31,1066,87,525
31,1071,88,1113
32,1082,88,1451
33,1091,90,1733
34,1105,90,1904
34,1109,90,2038
34,1108,90,2130
33,1106,89,2192
33,1097,89,2223
33,1095,89,2265
33,1080,88,2287
31,1071,87,2306
31,1058,87,2168
31,1053,84,1473
31,1043,84,1140
31,1043,84,772
30,1038,84,558
30,1032,83,378
31,1038,83,274
31,1038,84,187
31,1034,84,144
31,1025,84,0
30,1024,83,0
31,1016,83,0
31,1016,83,0
31,1015,83,0
31,1019,82,0
31,1022,82,0
31,1025,82,0
31,1026,82,0
31,1026,82,0
30,1029,82,0
30,1027,82,0
30,1020,82,0
30,1020,82,0
30,1028,83,0
30,1035,84,0
30,1044,85,0
30,1045,84,0
30,1042,84,0
30,1044,83,0
30,1042,84,0
30,1049,84,764
30,1054,84,1210
30,1054,85,1538
30,1053,86,1771
30,1061,85,1944
30,1062,85,2051
30,1063,85,2146
30,1059,85,2198
30,1055,85,2235
30,1052,85,2256
30,1045,85,2283
29,1044,85,2289
29,1039,84,2298
30,1045,84,1668
30,1041,84,1133
30,1037,84,823
30,1040,85,559
30,1050,85,433
31,1049,84,293
31,1055,84,213
30,1046,84,155
30,1043,84,104
30,1033,83,0
30,1023,82,0
30,1011,81,0
29,1015,82,0
29,1009,81,0
28,1002,81,0
28,1004,81,0
27,1004,80,0
27,1003,80,0
27,998,81,0
27,998,81,0
28,999,81,0
28,1000,82,0
28,999,81,0
28,1004,82,0
28,1005,83,0
28,1007,83,0
28,1008,83,0
28,1011,82,0
29,1013,81,317
29,1018,82,951
29,1016,82,1328
29,1021,82,1545
29,1021,81,1795
30,1016,81,1941
29,1007,81,2065
29,1010,81,2154
29,1012,81,2221
29,1016,81,2287
29,1020,81,2315
30,1021,81,2344
29,1025,81,2367
29,1029,82,2045
29,1030,83,1382
29,1027,83,1005
29,1029,83,684
29,1021,82,493
29,1018,82,332
29,1015,82,240
29,1018,82,173
29,1018,82,126
30,1014,83,0
29,1014,83,0
29,1016,83,0
29,1023,82,0
29,1017,83,0
29,1014,82,0
29,1014,82,0
29,1015,81,0
29,1011,81,0
29,1011,81,0
29,1008,81,0
29,1010,81,0
29,1006,81,0
29,1003,81,0
29,1005,81,0
29,1002,80,0
29,999,81,0
29,995,81,0
29,998,81,133
29,993,81,719
29,991,81,1227
29,992,81,1578
29,994,80,1792
29,996,80,1966
29,996,80,2053
29,994,80,2143
29,1001,80,2197
29,1006,80,2263
29,1000,80,2301
30,1007,80,2332
29,1010,80,2349
30,1006,81,1958
29,1012,81,1424
29,1017,82,966
29,1027,83,704
29,1033,83,478
30,1035,84,346
30,1045,84,251
30,1048,84,184
30,1057,85,126
31,1059,85,0
31,1065,85,0
31,1064,86,0
31,1055,85,0
31,1041,84,0
31,1044,83,0
31,1033,83,0
30,1035,83,0
30,1030,83,0
30,1021,82,0
30,1012,81,0
30,999,80,0
29,990,79,0
29,978,78,0
28,972,78,0
28,967,78,0
28,960,77,0
28,956,78,0
28,953,77,0
27,953,78,0
27,953,77,408
27,949,77,1011
27,953,78,1383
27,958,77,1644
27,960,78,1871
27,959,77,2027
27,961,77,2100
27,957,76,2176
27,961,77,2244
26,957,77,2289
26,953,76,2321
26,950,76,2345
26,952,76,2210
26,948,76,1613
26,949,76,1096
25,947,77,798
25,945,77,544
25,948,76,371
24,946,76,265
24,946,76,189
24,949,76,137
24,948,76,0
24,943,76,0
25,943,77,0
25,948,76,0
25,954,77,0
25,960,77,0
26,966,78,0
26,967,77,0
26,968,77,0
26,969,78,0
26,969,78,0
27,967,79,0
27,964,78,0
27,966,78,0
27,964,79,0
26,970,79,0
26,977,79,0
26,993,80,0
26,996,80,0
26,992,80,0
25,994,80,404
26,994,80,957
26,999,80,1363
26,993,79,1690
31,893,79,1885
45,676,80,2062
52,532,81,2182
57,464,81,2239
61,387,81,2286
63,340,81,2312
65,304,80,2327
66,283,80,2355
67,264,81,2346
68,254,81,1701
68,245,81,1236
68,239,80,841
69,236,80,607
68,233,80,411
68,228,80,297
68,227,80,215
68,225,81,155
69,223,82,105
70,220,81,0
70,222,81,0
70,222,81,0
70,222,81,0
70,223,82,0
69,223,82,0
69,224,82,0
69,226,82,0
69,225,82,0
69,224,82,0
69,225,82,0
68,225,82,0
68,227,82,0
69,224,81,0
69,221,81,0
69,221,81,0
69,221,81,0
69,222,81,0
69,222,81,0
69,220,82,489
69,221,82,1090
69,222,82,1449
69,222,82,1731
70,222,82,1879
70,223,82,2039
70,221,82,2141
69,219,81,2212
70,219,81,2268
69,220,81,2309
69,219,81,2323
69,220,81,2357
69,220,80,1822
69,221,80,1320
68,219,80,956
69,221,80,649
68,218,80,468
67,216,80,316
67,218,81,227
66,216,81,163
66,218,81,117
66,220,80,0
67,224,81,0
68,225,81,0
68,225,82,0
68,228,83,0
68,230,84,0
69,231,84,0
70,231,85,0
70,231,85,0
71,230,85,0
72,232,86,0
73,233,85,0
73,234,86,0
73,234,85,0
72,231,84,0
72,233,84,0
72,231,84,0
73,232,84,0
73,237,85,0
74,240,85,0
75,241,85,281
76,241,86,829
77,241,86,1319
77,241,87,1600
77,243,87,1859
77,242,87,2023
77,238,87,2145
77,241,87,2229
76,242,87,2281
76,241,87,2329
76,237,87,2365
76,237,87,2378
75,235,86,2395
74,233,86,2118
74,234,86,1437
74,235,86,1035
74,237,86,694
75,237,86,530
75,238,86,354
75,240,86,253
75,236,86,169
75,235,85,121
75,238,86,0
76,238,86,0
76,238,86,0
76,239,85,0
76,236,85,0
75,234,85,0
74,236,85,0
74,238,86,0
74,235,86,0
74,236,86,0
74,237,86,0
75,236,86,0
75,237,86,0
75,235,87,0
75,235,87,0
75,236,87,0
76,239,87,0
76,238,87,0
76,237,87,0
76,236,88,0
76,237,87,409
76,239,86,1038
76,237,87,1395
77,239,88,1696
78,243,89,1878
79,246,90,2030
80,246,90,2120
82,247,91,2191
83,253,92,2241
83,249,93,2260
83,251,92,2285
82,253,91,2306
82,252,92,2307
82,251,91,1572
81,251,91,1211
81,249,89,819
80,244,88,594
80,243,89,405
81,246,90,295
81,248,90,202
82,251,90,158
84,252,91,108
85,257,92,0
86,257,93,0
86,260,93,0
87,260,93,0
87,261,93,0
87,264,93,0
87,261,93,0
86,261,93,0
86,258,93,0
84,256,92,0
83,252,91,0
82,251,91,0
82,248,90,0
82,247,91,0
82,250,91,0
81,251,91,0
82,252,91,0
82,252,91,0
81,249,90,0
80,247,90,482
80,245,90,1054
80,245,89,1416
79,243,90,1706
79,239,89,1887
79,240,87,1997
79,244,88,2116
78,243,89,2187
79,245,89,2245
79,245,89,2292
79,241,89,2322
79,242,89,2358
79,246,88,2381
79,242,89,1958
79,243,89,1425
79,241,89,1029
79,242,89,693
79,244,89,502
79,242,90,363
80,245,91,246
80,245,91,178
80,245,90,120
81,248,91,0
82,252,92,0
82,253,92,0
82,253,92,0
82,250,92,0
81,249,92,0
82,250,92,0
81,251,91,0
82,250,91,0
82,247,90,0
82,247,91,0
82,248,91,0
82,251,91,0
81,250,91,0
81,252,91,0
80,251,90,0
81,248,90,0
81,247,90,0
80,246,90,0
80,245,90,549
79,246,89,1030
79,245,89,1433
79,242,89,1674
78,241,87,1859
77,240,87,2000
77,241,88,2141
77,243,87,2230
78,242,88,2290
78,243,88,2340
79,244,89,2375
78,245,88,2228
78,246,88,1508
79,245,89,1089
79,245,89,736
79,242,90,565
79,243,90,384
79,244,90,281
80,247,91,190
80,247,90,131
79,244,90,101
80,245,91,0
80,245,91,0
80,246,91,0
81,248,90,0
81,247,91,0
82,249,91,0
82,250,91,0
82,250,91,0
82,249,91,0
82,249,91,0
82,253,91,0
82,252,91,0
82,251,91,0
82,249,91,0
81,248,91,0
81,248,90,0
81,247,89,0
81,247,89,0
81,249,90,0
81,248,90,123
80,249,90,681
80,249,90,1161
81,248,90,1389
80,247,90,1636
81,247,91,1791
80,248,91,1948
81,247,91,2032
81,246,92,2104
81,246,91,2155
81,246,91,2202
81,246,91,2234
81,248,91,2266
80,248,90,2286
81,246,91,1775
81,243,90,1276
81,245,91,857
81,246,90,616
80,245,90,447
81,247,91,326
81,248,92,224
81,249,91,163
81,248,91,110
81,248,91,0
81,243,91,0
81,242,91,0
81,243,91,0
81,247,91,0
81,246,91,0
82,247,91,0
82,251,92,0
83,250,92,0
82,253,92,0
82,252,92,0
82,252,92,0
82,252,93,0
82,252,93,0
83,251,93,0
84,253,92,0
84,255,92,0
84,256,93,0
84,252,93,0
84,254,93,269
84,253,93,837
84,255,93,1330
85,258,93,1587
85,255,92,1828
84,252,92,1946
84,252,92,2066
84,255,92,2145
84,258,91,2204
84,259,92,2242
85,259,92,2267
85,258,94,2288
85,257,93,2308
85,256,93,1793
84,256,92,1294
85,256,92,880
85,255,92,638
85,254,91,431
85,255,92,312
85,259,93,211
85,259,94,153
85,259,94,104
85,260,94,0
86,258,95,0
86,260,94,0
87,260,95,0
88,262,95,0
87,263,95,0
87,261,94,0
86,261,94,0
86,258,93,0
85,255,92,0
84,252,92,0
84,253,92,0
84,253,91,0
83,252,91,0
83,251,91,0
83,249,91,0
83,248,91,0
82,248,91,0
82,250,92,0
83,248,92,304
82,248,92,767
82,250,92,1298
82,248,92,1593
82,249,91,1840
81,245,91,1978
81,244,91,2084
81,244,90,2163
81,244,89,2223
81,245,90,2262
80,246,89,2289
79,244,89,2316
79,245,89,2323
79,241,89,2027
78,239,88,1464
77,234,86,993
76,233,85,723
75,233,85,526
75,231,85,359
73,231,85,244
73,232,85,188
69,297,84,128
68,361,84,0
67,396,83,0
65,426,83,0
64,442,82,0
64,455,82,0
63,465,83,0
64,472,82,0
63,472,81,0
63,476,81,0
62,480,81,0
62,479,81,0
62,477,81,0
62,417,80,0
63,361,79,0
64,312,79,0
65,291,79,0
64,268,78,0
65,252,78,0
66,241,78,0
66,234,79,0
68,231,80,503
69,228,81,1009
70,228,82,1372
71,229,83,1621
71,233,84,1834
72,234,83,1956
71,232,83,2053
72,229,83,2109
72,228,83,2147
71,226,82,2180
70,225,81,2194
70,224,80,2219
70,220,80,2230
70,218,80,1726
69,219,78,1247
68,221,79,899
68,219,79,611
69,218,79,414
68,218,79,299
68,220,79,216
68,222,79,147
68,219,78,107
68,220,78,0
68,221,79,0
68,221,78,0
68,219,79,0
68,219,79,0
68,221,79,0
68,220,79,0
68,219,80,0
68,220,79,0
68,219,79,0
69,219,79,0
68,219,79,0
67,219,79,0
67,221,79,0
68,220,78,0
68,222,79,0
68,219,78,0
69,217,78,0
69,216,78,272
69,217,79,905
69,220,79,1285
69,220,79,1608
69,222,79,1794
69,220,79,1971
69,220,80,2073
70,222,80,2168
69,224,81,2223
70,224,80,2269
70,221,79,2283
69,218,79,2295
69,214,78,2305
69,213,79,1781
68,214,79,1200
68,214,79,871
68,213,79,588
68,215,79,425
68,215,79,287
68,217,78,221
68,213,78,149
67,212,77,108
67,212,78,0
67,211,78,0
67,213,79,0
68,217,80,0
68,220,81,0
69,219,81,0
69,221,81,0
69,221,81,0
70,220,81,0
70,219,81,0
70,219,81,0
69,219,81,0
70,222,82,0
70,223,82,0
69,222,82,0
69,223,82,0
68,221,81,0
68,221,81,0
68,219,81,0
68,220,80,0
68,220,80,399
69,221,81,932
70,220,81,1390
70,220,81,1651
69,220,80,1845
69,219,80,1978
69,222,81,2073
69,220,80,2153
70,222,80,2221
70,221,80,2268
70,223,80,2306
71,224,79,2335
71,224,80,2357
71,223,79,1827
71,222,79,1318
71,219,80,1014
71,220,80,688
70,219,79,495
70,218,79,334
70,220,79,241
70,219,79,163
69,221,79,117
69,222,79,0
69,221,79,0
69,219,79,0
69,218,80,0
69,218,80,0
69,217,80,0
69,216,80,0
68,218,79,0
69,218,79,0
68,219,79,0
68,217,80,0
68,216,80,0
68,215,79,0
67,213,79,0
68,216,79,0
67,217,78,0
68,218,78,0
68,218,78,0
68,216,79,0
68,218,78,0
68,217,78,746
69,219,78,1290
69,220,79,1611
69,220,79,1874
69,217,80,2023
69,221,80,2135
69,219,80,2220
69,218,80,2298
69,218,80,2325
68,220,80,2348
69,221,80,2364
69,220,80,2384
69,220,80,2096
68,221,80,1427
69,222,79,1034
70,224,80,696
70,226,81,496
71,226,81,328
70,226,81,230
70,227,81,164
70,227,82,119
70,226,81,0
71,224,81,0
71,224,80,0
70,223,80,0
69,219,80,0
68,220,79,0
68,219,79,0
68,221,78,0
68,224,79,0
68,225,79,0
69,224,79,0
68,224,79,0
68,223,80,0
68,223,79,0
68,219,79,0
68,218,79,0
68,219,80,0
68,217,79,0
67,215,79,0
68,216,79,118
68,217,78,853
68,219,79,1365
68,220,80,1634
69,222,80,1812
69,225,80,2000
69,225,80,2106
70,224,79,2203
69,221,80,2257
69,221,79,2285
69,218,79,2305
69,220,79,2300
69,218,80,2313
69,218,79,2035
69,220,79,1378
69,220,79,1058
69,218,79,721
68,219,80,525
69,222,79,358
69,225,79,258
70,229,80,174
70,231,80,134
71,228,80,0
71,230,81,0
72,230,82,0
72,231,82,0
72,230,83,0
73,230,83,0
72,227,82,0
72,229,82,0
72,229,82,0
71,226,82,0
71,228,82,0
70,226,82,0
70,230,82,0
71,231,83,0
70,230,82,0
70,232,82,0
71,230,82,0
71,228,82,0
71,227,83,0
71,226,83,0
71,224,82,473
71,225,82,1064
71,226,83,1422
72,227,83,1699
72,227,82,1870
72,229,82,2002
72,229,82,2086
72,229,82,2170
73,230,83,2215
72,228,83,2254
73,228,83,2280
72,229,83,2290
73,229,83,2306
73,230,83,1832
74,230,84,1245
74,230,84,959
74,227,85,649
74,230,84,470
74,230,85,313
75,234,84,222
75,233,84,144
75,236,85,109
75,236,85,0
74,235,85,0
74,237,85,0
74,236,85,0
75,240,86,0
75,240,86,0
75,238,86,0
76,237,86,0
76,239,85,0
76,240,86,0
75,237,85,0
75,236,85,0
75,236,84,0
75,233,85,0
76,234,85,0
76,234,84,0
76,235,84,0
77,236,85,0
76,238,85,0
76,237,85,509
76,237,85,1001
76,236,85,1420
76,238,85,1616
75,239,84,1839
75,236,85,1978
75,235,84,2102
75,233,84,2158
75,233,85,2218
75,233,86,2252
75,235,86,2292
76,237,86,2319
76,237,86,2349
76,237,86,1713
76,237,85,1244
76,233,85,844
75,233,84,653
75,231,83,475
75,231,83,319
75,233,82,213
74,235,82,155
74,234,82,106
74,233,82,0
75,231,83,0
74,232,83,0
74,228,83,0
74,230,84,0
75,227,84,0
75,231,84,0
75,230,85,0
75,231,84,0
75,234,84,0
74,235,84,0
74,237,84,0
75,234,84,0
75,236,85,0
75,236,85,0
75,233,86,0
75,234,86,0
75,234,86,0
75,233,86,0
74,236,85,393
74,237,86,994
75,239,86,1360
75,238,86,1674
76,240,85,1819
75,238,85,2015
74,236,84,2112
74,237,84,2212
74,235,84,2265
73,235,84,2325
74,236,84,2357
73,237,84,2372
74,233,84,2394
74,233,85,1740
74,235,85,1255
73,235,85,852
74,229,85,618
74,225,84,448
74,224,84,325
74,230,84,221
74,230,83,159
74,228,83,110
74,232,83,0
73,230,83,0
73,230,82,0
73,228,82,0
73,228,82,0
73,228,82,0
71,227,81,0
70,227,80,0
69,222,79,0
69,222,79,0
69,219,79,0
69,219,79,0
68,216,80,0
68,216,80,0
68,215,80,0
68,218,80,0
69,220,79,0
69,221,81,0
71,222,82,0
71,223,82,498
71,225,81,975
71,225,82,1373
72,227,82,1606
72,229,83,1745
73,231,84,1897
